"","id","Q1","RQ1","Q2a1","Q2a2","MQ2A2_61","RQ2A2","Q2B","Q2A2_14","MQ2A2_1461","RQ2A2_14","Q3","Q3B1","Q3B2","Q3B3","Q4A01","Q4A02","Q4A03","Q4A04","Q4A05","Q4A06","Q4A07","Q4A08","Q4A09","Q4A10","Q4A11","Q4A12","Q4A13","Q4A14","Q4A15","Q4A16","Q4A17","Q5A01","Q5A02","Q5A03","Q5A04","Q5A05","Q5A06","Q5A07","Q5A08","Q5A09","Q5A10","Q5A11","Q5A12","Q5A13","Q5A14","Q5A15","Q5A16","Q5A17","KWON1","KWON2","KWON3","KWON4","KWON5","KWON6","KWON7","KWON8","총액1인TOT","총액1인MIS","C총액1인TOT","DAY평균T","DAY평균","RDAY평균","Q7","Q8","Q9","D_MON","D_BUN","D_NAT","D_SEX","D_AGE","D_MOK","D_ENT","D_PLA","D_Q1","D_TYP"
"2238",10681,5,"4회 이상",59,60,60,"31~60일","포함된 일정이다",46,46,"31~60일","사업 또는 전문활동",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"업무수행",NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,1771.62,1771.62,"1000$ 초과- 2000$ 이하",29.527,29.527,"50$ 이하","④ 대체로 만족","④ 대체로 그렇다","④ 대체로 그렇다","6월","2분기","중국","남성","31-40세","사업또는전문활동","자가격리포함","인천공항T1","4회이상",NA
"2239",10685,5,"4회 이상",179,180,NA,"91일 이상","포함된 일정이다",166,NA,"91일 이상","친구/친지 방문","기타",NA,NA,"식도락 관광",NA,"자연경관 감상",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"경기",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"경기도",NA,NA,NA,NA,NA,NA,4429.05,4429.05,"3000$ 초과- 5000$ 이하",24.6058333333333,NA,NA,"④ 대체로 만족","③ 보통","③ 보통","6월","2분기","중국","여성","31-40세","친구/친지방문","자가격리포함","인천공항T1","4회이상",NA
"2240",10688,2,"2회",89,90,NA,"61~90일","포함된 일정이다",76,NA,"61~90일","교육",NA,NA,NA,NA,"쇼핑",NA,"고궁/역사 유적지 방문","전통문화체험",NA,NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,NA,NA,"대구",NA,NA,NA,NA,NA,NA,"서울",NA,NA,NA,NA,"경상도",NA,NA,1567,1567,"1000$ 초과- 2000$ 이하",17.4111111111111,NA,NA,"④ 대체로 만족","④ 대체로 그렇다","④ 대체로 그렇다","6월","2분기","중국","여성","21-30세","교육","자가격리포함","인천공항T1","2회","    개   별    여   행"
"2241",10691,10,"4회 이상",300,301,NA,"91일 이상","포함된 일정이다",287,NA,"91일 이상","교육",NA,NA,NA,"식도락 관광","쇼핑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,"서울",NA,"인천","강원",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,"인천","강원도",NA,NA,NA,NA,9124,9124,"5000$ 초과- 10000$ 이하",30.312292358804,NA,NA,"④ 대체로 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","6월","2분기","일본","여성","21-30세","교육","자가격리포함","인천공항T2","4회이상","    개   별    여   행"
"2242",10693,3,"3회",209,210,NA,"91일 이상","포함된 일정이다",196,NA,"91일 이상","교육",NA,NA,NA,"식도락 관광","쇼핑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,NA,NA,NA,NA,"대전",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"충청도",NA,NA,NA,6268,6268,"5000$ 초과- 10000$ 이하",29.847619047619,NA,NA,"④ 대체로 만족","③ 보통","③ 보통","6월","2분기","중국","남성","21-30세","교육","자가격리포함","인천공항T1","3회",NA
"2243",10698,4,"4회 이상",89,90,NA,"61~90일","포함된 일정이다",76,NA,"61~90일","교육",NA,NA,NA,"식도락 관광","쇼핑","자연경관 감상","고궁/역사 유적지 방문","전통문화체험",NA,NA,NA,NA,NA,NA,"뷰티/의료관광",NA,NA,"연수/교육/연구",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"광주",NA,"전남",NA,NA,NA,NA,NA,NA,NA,"전라도",NA,5484.5,5484.5,"5000$ 초과- 10000$ 이하",60.9388888888889,NA,NA,"⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","6월","2분기","중국","여성","21-30세","교육","자가격리포함","인천공항T1","4회이상","    개   별    여   행"
"2244",10701,10,"4회 이상",269,270,NA,"91일 이상","포함된 일정이다",256,NA,"91일 이상","사업 또는 전문활동",NA,NA,NA,"식도락 관광",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"업무수행",NA,NA,NA,"서울","경기",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","경기도",NA,NA,NA,NA,NA,NA,8858.1,8858.1,"5000$ 초과- 10000$ 이하",32.8077777777778,NA,NA,"⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","6월","2분기","중국","남성","21-30세","사업또는전문활동","자가격리포함","인천공항T1","4회이상",NA
"2245",10716,1,"1회",209,210,NA,"91일 이상","포함된 일정이다",196,NA,"91일 이상","교육",NA,NA,NA,"식도락 관광",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,NA,NA,NA,NA,"대전",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"충청도",NA,NA,NA,8618.5,8618.5,"5000$ 초과- 10000$ 이하",41.0404761904762,NA,NA,"⑤ 매우 만족","④ 대체로 그렇다","④ 대체로 그렇다","6월","2분기","중국","남성","21-30세","교육","자가격리포함","인천공항T1","1회","    개   별    여   행"
"2246",10717,1,"1회",209,210,NA,"91일 이상","포함된 일정이다",196,NA,"91일 이상","교육",NA,NA,NA,NA,"쇼핑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,"서울",NA,NA,NA,"대전",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,NA,NA,"충청도",NA,NA,NA,11752.5,NA,"10000$ 초과",55.9642857142857,NA,NA,"④ 대체로 만족","④ 대체로 그렇다","④ 대체로 그렇다","6월","2분기","중국","남성","21-30세","교육","자가격리포함","인천공항T1","1회","    개   별    여   행"
"2247",10718,2,"2회",14,15,15,"11~30일","포함되지 않은 일정이다",15,15,"11~30일","사업 또는 전문활동",NA,NA,NA,NA,"쇼핑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"업무수행",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"전남",NA,NA,NA,NA,NA,NA,NA,"전라도",NA,4562,4562,"3000$ 초과- 5000$ 이하",304.133333333333,304.133333333333,"300$ 초과 ~ 500$ 이하","⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","6월","2분기","일본","남성","21-30세","사업또는전문활동","자가격리미포함","인천공항T2","2회","    개   별    여   행"
"2248",10719,2,"2회",14,15,15,"11~30일","포함되지 않은 일정이다",15,15,"11~30일","사업 또는 전문활동",NA,NA,NA,NA,"쇼핑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"업무수행",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"전남",NA,NA,NA,NA,NA,NA,NA,"전라도",NA,3649.6,3649.6,"3000$ 초과- 5000$ 이하",243.306666666667,243.306666666667,"100$ 초과 ~ 300$ 이하","④ 대체로 만족","⑤ 매우 그렇다","④ 대체로 그렇다","6월","2분기","일본","남성","31-40세","사업또는전문활동","자가격리미포함","인천공항T2","2회","    A I R   -  T  E  L"
"2249",10721,1,"1회",9,10,10,"8~10일","포함되지 않은 일정이다",10,10,"8~10일","사업 또는 전문활동",NA,NA,NA,"식도락 관광","쇼핑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"업무수행",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"부산",NA,NA,NA,NA,NA,NA,NA,NA,NA,"경상도",NA,NA,3000,3000,"2000$ 초과- 3000$ 이하",300,300,"100$ 초과 ~ 300$ 이하","⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","6월","2분기","독일","남성","61세이상","사업또는전문활동","자가격리미포함","인천공항T1","1회",NA
"2250",10726,2,"2회",269,270,NA,"91일 이상","포함된 일정이다",256,NA,"91일 이상","교육",NA,NA,NA,"식도락 관광","쇼핑","자연경관 감상","고궁/역사 유적지 방문",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,"서울","경기",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","경기도",NA,NA,NA,NA,NA,NA,14886.5,NA,"10000$ 초과",55.1351851851852,NA,NA,"⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","6월","2분기","중국","남성","15-20세","교육","자가격리포함","인천공항T1","2회","    개   별    여   행"
"2251",10727,5,"4회 이상",89,90,NA,"61~90일","포함된 일정이다",76,NA,"61~90일","친구/친지 방문","패션, 유행 등 세련된 현대 문화 체험","자연 풍경 감상","역사/문화유적/전통문화 체험","식도락 관광","쇼핑","자연경관 감상","고궁/역사 유적지 방문",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"충북",NA,NA,NA,NA,NA,NA,NA,NA,"전북",NA,NA,NA,NA,NA,NA,"충청도",NA,"전라도",NA,3543.24,3543.24,"3000$ 초과- 5000$ 이하",39.3693333333333,NA,NA,"④ 대체로 만족","④ 대체로 그렇다","④ 대체로 그렇다","6월","2분기","중국","남성","41-50세","친구/친지방문","자가격리포함","인천공항T1","4회이상",NA
"2252",10728,1,"1회",11,12,12,"11~30일","포함되지 않은 일정이다",12,12,"11~30일","사업 또는 전문활동",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"업무수행",NA,NA,NA,NA,"경기",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"경기도",NA,NA,NA,NA,NA,NA,5000,5000,"3000$ 초과- 5000$ 이하",416.666666666667,416.666666666667,"300$ 초과 ~ 500$ 이하","⑤ 매우 만족","④ 대체로 그렇다","⑤ 매우 그렇다","6월","2분기","미국","여성","21-30세","사업또는전문활동","자가격리미포함","인천공항T2","1회",NA
"2253",10729,2,"2회",11,12,12,"11~30일","포함되지 않은 일정이다",12,12,"11~30일","사업 또는 전문활동",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"업무수행",NA,NA,NA,NA,"경기",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"경기도",NA,NA,NA,NA,NA,NA,6000,6000,"5000$ 초과- 10000$ 이하",500,500,"300$ 초과 ~ 500$ 이하","④ 대체로 만족","④ 대체로 그렇다","④ 대체로 그렇다","6월","2분기","미국","여성","51-60세","사업또는전문활동","자가격리미포함","인천공항T2","2회",NA
"2254",10732,9,"4회 이상",179,180,NA,"91일 이상","포함된 일정이다",166,NA,"91일 이상","교육",NA,NA,NA,"식도락 관광","쇼핑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"대구",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"경상도",NA,NA,3134,3134,"3000$ 초과- 5000$ 이하",17.4111111111111,NA,NA,"④ 대체로 만족","③ 보통","③ 보통","6월","2분기","중국","남성","21-30세","교육","자가격리포함","인천공항T1","4회이상","    개   별    여   행"
"2255",10733,5,"4회 이상",299,300,NA,"91일 이상","포함된 일정이다",286,NA,"91일 이상","교육",NA,NA,NA,NA,"쇼핑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"부산",NA,NA,NA,"제주","서울",NA,NA,NA,NA,"경상도",NA,"제주",13319.5,NA,"10000$ 초과",44.3983333333333,NA,NA,"④ 대체로 만족","④ 대체로 그렇다","④ 대체로 그렇다","6월","2분기","중국","여성","21-30세","교육","자가격리포함","인천공항T1","4회이상","    개   별    여   행"
"2256",10734,3,"3회",299,300,NA,"91일 이상","포함된 일정이다",286,NA,"91일 이상","교육",NA,NA,NA,"식도락 관광","쇼핑","자연경관 감상",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"부산",NA,NA,NA,"제주","서울",NA,NA,NA,NA,"경상도",NA,"제주",13319.5,NA,"10000$ 초과",44.3983333333333,NA,NA,"⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","6월","2분기","중국","남성","21-30세","교육","자가격리포함","인천공항T1","3회",NA
"2257",10736,7,"4회 이상",99,100,NA,"91일 이상","포함된 일정이다",86,NA,"61~90일","교육",NA,NA,NA,NA,"쇼핑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,5484.5,5484.5,"5000$ 초과- 10000$ 이하",54.845,NA,NA,"④ 대체로 만족","③ 보통","④ 대체로 그렇다","6월","2분기","중국","남성","21-30세","교육","자가격리포함","인천공항T1","4회이상","    개   별    여   행"
"2258",10737,5,"4회 이상",59,60,60,"31~60일","포함된 일정이다",46,46,"31~60일","교육",NA,NA,NA,"식도락 관광","쇼핑",NA,"고궁/역사 유적지 방문",NA,"박물관, 전시관 관람",NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,3134,3134,"3000$ 초과- 5000$ 이하",52.2333333333333,52.2333333333333,"50$ 초과 ~ 100$ 이하","⑤ 매우 만족","④ 대체로 그렇다","④ 대체로 그렇다","6월","2분기","중국","남성","21-30세","교육","자가격리포함","인천공항T1","4회이상","    개   별    여   행"
"2259",10738,1,"1회",59,60,60,"31~60일","포함된 일정이다",46,46,"31~60일","교육",NA,NA,NA,"식도락 관광","쇼핑","자연경관 감상",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,"서울",NA,NA,"강원",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,NA,"강원도",NA,NA,NA,NA,3134,3134,"3000$ 초과- 5000$ 이하",52.2333333333333,52.2333333333333,"50$ 초과 ~ 100$ 이하","⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","6월","2분기","중국","여성","21-30세","교육","자가격리포함","인천공항T1","1회","    개   별    여   행"
"2260",10742,5,"4회 이상",59,60,60,"31~60일","포함된 일정이다",46,46,"31~60일","교육",NA,NA,NA,NA,"쇼핑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,NA,"경기",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"경기도",NA,NA,NA,NA,NA,NA,3134,3134,"3000$ 초과- 5000$ 이하",52.2333333333333,52.2333333333333,"50$ 초과 ~ 100$ 이하","④ 대체로 만족","④ 대체로 그렇다","④ 대체로 그렇다","6월","2분기","중국","여성","21-30세","교육","자가격리포함","인천공항T1","4회이상",NA
